symbol,company_name,sector,industry,date,actual_price,predicted_naive,predicted_moving_average_30d,predicted_drift,predicted_recent_linear_trend_252d,predicted_recent_momentum_10d,predicted_adaptive_blended_momentum
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-05,56.95000076293945,57.380001068115234,58.844333267211915,57.371821038224255,59.216184803772045,57.20787531810472,57.27877435519663
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-06,56.59000015258789,56.95000076293945,58.84266662597656,56.94131032764508,59.30412227044647,56.71158372926825,56.79203347697687
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-07,56.25,56.59000015258789,58.81599998474121,56.5808888790473,59.38164425987843,56.373621153145905,56.46121387379985
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-08,56.15999984741211,56.25,58.72633336385091,56.240495890133275,59.43315187824647,55.98025321930606,55.979780960598404
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-11,55.66999816894531,56.15999984741211,58.61733334859212,56.150401967534684,59.48280911176336,55.91117256877093,55.95402109375548
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-12,56.45000076293945,55.66999816894531,58.521666590372725,55.65983686199223,59.51793525368682,55.46328325463403,55.49642366800346
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-13,56.38999938964844,56.45000076293945,58.41233329772949,56.440772230776375,59.56115509172638,56.27212303989347,56.34041755356854
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-14,56.77000045776367,56.38999938964844,58.27033322652181,56.38071218931424,59.616368200945885,56.27138323673664,56.31301976045459
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-15,57.0,56.77000045776367,58.10499992370605,56.761177042913324,59.664064409519796,56.40150492543969,56.62261230918603
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-18,57.310001373291016,57.0,58.01833330790202,56.9914628944637,59.6946082579858,56.87941488951629,56.951916603651114
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-19,58.310001373291016,57.310001373291016,57.9509999593099,57.30184711237053,59.74242401267792,57.30300610224591,57.32232969595038
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-20,58.540000915527344,58.310001373291016,57.972333399454754,58.303069712897056,59.81257138221798,58.44777505057883,58.41357104417203
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-21,59.54999923706055,58.540000915527344,57.95033340454101,58.53336012334772,59.88904772400069,58.738659065564576,58.67584569410941
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-22,59.459999084472656,59.54999923706055,57.95300000508626,59.54461644431994,59.98570235506946,59.89046480232598,59.782678350113315
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,2026-05-26,58.029998779296875,59.459999084472656,57.98100001017253,59.45451139287963,60.07283318274193,59.800481136781215,59.67790904476752
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-15,219.36000061035156,220.9600067138672,226.1396692911784,221.0949003408653,232.97184779230446,220.5365056248843,220.70224102309484
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-16,218.63999938964844,219.36000061035156,225.8646692911784,219.49129757300074,232.6050476578889,218.98259679938997,218.96377712665398
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-20,209.27999877929688,218.63999938964844,225.47066904703777,218.76957923956135,232.23534547075673,218.45783673701297,218.3067881113973
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-21,206.8500061035156,209.27999877929688,224.75066884358725,209.39000424436975,231.74166076637013,207.972100465921,208.09503422975553
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-22,209.7899932861328,206.8500061035156,223.9116689046224,206.95492456907365,231.2063288038826,205.4208505704817,205.58900368605435
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-23,207.5399932861328,209.7899932861328,223.32000223795572,209.90070399085047,230.74519610322056,208.84579209673726,208.85372180524328
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-26,208.8699951171875,207.5399932861328,222.72733510335286,207.6459848816321,230.26184682376257,206.0625274228037,206.31712496667504
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-27,206.4199981689453,208.8699951171875,222.1260014851888,208.97851015941038,229.81674551464735,207.4737334361648,207.76491555117192
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-28,204.88999938964844,206.4199981689453,221.29000142415364,206.5234261367292,229.34013957249977,204.8295282999875,205.39468034743362
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-29,195.9600067138672,204.88999938964844,220.45133463541666,204.99022398248678,228.85977050447391,203.3257394358132,203.88461280501667
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-01-30,197.11000061035156,195.9600067138672,219.34233500162762,196.04266076490254,228.2278513287501,193.62116227306848,194.2073619412921
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-02,198.33999633789065,197.11000061035156,218.33033498128256,197.19473777131643,227.59929158439874,195.01309788308336,195.60240378835346
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-03,185.9499969482422,198.33999633789065,217.31600138346354,198.42697475505202,227.02249454244262,196.41668147503967,196.93298286240164
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-04,190.1199951171875,185.9499969482422,215.9606679280599,186.0135643861433,226.24567099865357,183.7650938483434,184.0463018029265
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-05,193.5399932861328,190.1199951171875,214.76600087483723,190.1911588276685,225.5434495933985,188.52329429745805,188.63002496714782
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-06,181.91000366210935,193.5399932861328,213.61000061035156,193.6174511607115,224.91569823485392,191.98589243000606,192.46831598920312
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-09,181.0500030517578,181.91000366210935,212.09500071207682,181.96599198825507,224.103791283376,179.52794555672435,180.03650800099396
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-10,172.50999450683594,181.0500030517578,210.517333984375,181.1043746786408,223.28327054235004,178.48050433182988,179.00334157134847
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-11,167.5500030517578,172.50999450683594,208.6613337198893,172.54940948339177,222.33592110160242,169.94165528954284,170.26693946027817
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-12,170.47000122070312,167.5500030517578,206.66700032552083,167.5810173838549,221.33170369890732,165.0555084868162,165.0555084868162
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-13,173.6999969482422,170.47000122070312,204.8413335164388,170.50584813553164,220.37474588804147,168.11095532273285,168.25059716816023
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-17,174.1300048828125,173.6999969482422,203.1923334757487,173.74126514077352,219.48230768931194,171.5176927627396,171.9897180466248
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-18,178.1199951171875,174.1300048828125,201.64766693115234,174.17194684945738,218.60618147334085,171.8778621989914,172.44494981971692
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-19,176.2100067138672,178.1199951171875,200.1576665242513,178.16875368959717,217.78046174406134,177.3553625649483,177.4533070746995
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-20,177.02000427246094,176.2100067138672,198.6413335164388,176.25538965280506,216.92084882014075,174.87625533742138,175.4827996830293
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-23,175.72999572753906,177.02000427246094,197.22633361816406,177.06671639740674,216.0782964927515,175.4476313775282,176.16472814443657
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-24,177.77999877929688,175.72999572753906,195.6536666870117,175.77442290960107,215.20001812701298,175.1236619600614,175.07766974699788
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-25,177.32000732421875,177.77999877929688,194.13433329264322,177.82788519641005,214.35223464661874,177.45626444029014,177.33524034006064
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-26,183.2599945068359,177.32000732421875,192.61100006103516,177.36703142935608,213.5114432604907,177.80832404835894,177.0439742110457
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-02-27,185.8699951171875,183.2599945068359,191.34599965413412,183.31730246703705,212.77351616821016,184.90982693541042,183.7853265546045
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-02,186.5,185.8699951171875,190.17633260091145,185.93185106573807,212.07840190798916,187.4845219968371,186.48363319140466
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-03,187.5099945068359,186.5,189.08099924723308,186.562890546069,211.40674913261986,187.83076991658555,187.16954019010174
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-04,188.7400054931641,187.5099945068359,188.043332417806,187.5746002075345,210.78647743649216,188.9032813817314,188.1697319221435
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-05,190.88999938964844,188.7400054931641,187.3586659749349,188.80672491066468,210.21981782188894,189.8362263668129,189.33886810478717
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-06,196.8800048828125,190.88999938964844,186.82666575113933,190.96050261275727,209.66851161666585,192.4236451785132,191.71767544088263
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-09,189.0099945068359,196.8800048828125,186.39633280436198,196.96138423966755,209.22241769548324,198.98463277460047,198.07067907787751
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-10,186.6300048828125,189.0099945068359,185.7786661783854,189.07690979334282,208.61838355004403,190.39198272341633,189.49809183713398
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-11,183.1199951171875,186.6300048828125,185.0373331705729,186.69258355623086,208.00594036392022,187.53888269771736,186.93097591351005
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-12,177.38999938964844,183.1199951171875,184.260666402181,183.1763189157307,207.27490692823784,183.7103272683944,183.12484583399706
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-13,178.32000732421875,177.38999938964844,183.34399973551433,177.43640092056415,206.40844863296235,176.81344197960848,176.73426326496173
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-16,178.58999633789062,178.32000732421875,182.75599975585936,178.36791970486146,205.55159647442295,177.5820854632814,177.533487300942
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-17,178.19000244140625,178.58999633789062,182.13866628011067,178.63829879656748,204.70716277443165,177.81768733419594,177.9750661206386
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-18,174.94000244140625,178.19000244140625,181.46699981689454,178.23755783719662,203.87754156056837,177.283870618292,177.53402851388833
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-19,174.3800048828125,174.94000244140625,181.1,174.9820356471983,203.0317046328845,173.61675899777393,174.07505440227817
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-20,174.36000061035156,174.3800048828125,180.57533365885416,174.42104843459597,202.180413642931,172.8096682160543,173.5137007023792
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-23,170.83999633789062,174.36000061035156,179.93600056966145,174.4009527328931,201.36744769163977,172.25482151303396,173.2700378620063
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-24,164.6300048828125,170.83999633789062,179.56700032552084,170.87512153106493,200.49186707073693,169.12197117344044,169.7442368556705
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-25,163.36000061035156,164.6300048828125,179.01966705322266,164.65516960660577,199.51637983385473,162.57798756420001,163.1742935329684
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-26,159.8300018310547,163.36000061035156,178.71466725667318,163.38314623900766,198.5506614970204,161.50527894103126,161.99636680858904
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-27,157.4199981689453,159.8300018310547,178.45733388264975,159.8476830909179,197.54477998408703,158.17258840032832,158.42714929390965
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-30,163.44000244140625,157.4199981689453,178.02233378092447,157.43401451908696,196.51799820439385,155.46974490723485,155.7442332841126
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-03-31,162.47999572753906,163.44000244140625,177.68033396402996,163.4631742740399,195.60005571460272,161.99756373701862,162.27371497402012
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-01,159.97999572753906,162.47999572753906,177.29200032552083,162.50165262091988,194.6629487835372,160.98727732412317,161.42920066890858
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-02,160.92999267578125,159.97999572753906,176.6873336791992,159.99780493665833,193.73303192067266,158.55623916146584,158.88359934452066
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-06,162.47999572753906,160.92999267578125,176.1779998779297,160.94921900874877,192.84416916220658,159.64341968025016,160.02195493155418
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-07,159.89999389648438,162.47999572753906,175.6933329264323,162.50156161953092,192.00014581585617,161.33745528146693,161.74962587429
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-08,160.97000122070312,159.89999389648438,175.16566619873046,159.9176076339028,191.07219753507837,158.84528804939563,158.85739956026075
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-09,154.7899932861328,160.97000122070312,174.60533294677734,160.98920764287658,190.04939663527028,160.60850626568435,160.35832251126416
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-10,151.1199951171875,154.7899932861328,173.85433247884114,154.79998415073754,188.89602750342632,153.95811917487063,153.84114872322996
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-13,157.36000061035156,151.1199951171875,172.78299916585286,151.12468493782595,187.6663581714499,150.2755387160664,150.0252776509894
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-14,158.61000061035156,157.36000061035156,171.832666015625,157.3737333046576,186.66303933465133,157.3540021123154,156.8583595734686
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-15,160.8300018310547,158.61000061035156,170.9029993693034,158.6255663155871,185.65526697618003,158.13492155025594,158.0396781564382
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-16,162.4199981689453,160.8300018310547,170.01366628011067,160.84886435163963,184.71521203172492,160.6659268307723,160.44378593153738
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-17,162.9199981689453,162.4199981689453,169.1363327026367,162.44123411814815,183.8467028506949,162.66603592500567,162.4590156902179
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-20,161.27999877929688,162.9199981689453,168.2039993286133,162.94196274559593,182.98697596640255,163.12034715191257,163.118199940833
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-21,161.8699951171875,161.27999877929688,167.0173324584961,161.2994581790616,182.1043520981528,161.16048761042188,161.0885875353789
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-22,160.63999938964844,161.8699951171875,166.11266581217447,161.89031413821888,181.2426114083242,162.06832522945862,161.80631181811052
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-23,155.9499969482422,160.63999938964844,165.24633229573567,160.6584482780969,180.3059608687684,160.60703643865918,160.40831763943734
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-24,155.07000732421875,155.9499969482422,164.34066569010417,155.9615259021077,179.35684015646413,156.06647436512375,155.59783032086145
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-27,156.36000061035156,155.07000732421875,163.59666595458984,155.08025003077873,178.41136941009376,155.47064311365557,154.79760567929526
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-28,158.8300018310547,156.36000061035156,162.86466573079426,156.37209136132608,177.50909505993818,156.26035079573907,156.02718239591601
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-29,160.75,158.8300018310547,162.20599924723308,158.84567720181414,176.6504907817307,158.85201872963682,158.6657949423268
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-04-30,153.97999572753906,160.75,161.62466583251953,160.7684857869794,175.82550905802185,160.7420020059678,160.62425365158236
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-01,155.25,153.97999572753906,160.9259989420573,153.98862692563858,174.92039541226293,153.1605028168637,153.4028465531578
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-04,153.85000610351562,155.25,160.2883321126302,155.26043035861903,174.06541527835145,154.50314710481936,154.80854714744933
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-05,152.13999938964844,153.85000610351562,159.60466562906902,153.85842948351961,173.08090859036025,153.1260989136969,153.3099638410247
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-06,152.8300018310547,152.13999938964844,158.98133239746093,152.1460041414399,172.11564742568217,151.19976488261037,151.37046408803812
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-07,152.88999938964844,152.8300018310547,158.58799896240234,152.83696528644808,171.163137429279,152.07019777477532,152.12916201889612
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-08,149.5,152.88999938964844,158.23899892171224,152.89703755394908,170.23027052614276,152.58732157863295,152.5536326799995
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-11,149.1300048828125,149.5,157.89466552734376,149.50233045394882,169.2722894476434,148.9541238039308,148.97344622400647
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-12,149.52999877929688,149.1300048828125,157.618332417806,149.13182636654832,168.31513274903318,148.42565322413412,148.60874556028418
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-13,143.92999267578125,149.52999877929688,157.154665629069,149.532363944633,167.380596897871,148.6304896886519,148.93921838791266
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-14,143.3699951171875,143.92999267578125,156.5363321940104,143.92485221710203,166.36587094093625,142.34798879235544,142.80814283434358
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-15,145.6199951171875,143.3699951171875,155.9826655069987,143.36412834484912,165.35317748452192,142.3500641409997,142.42084410223043
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-18,150.6199951171875,145.6199951171875,155.4723322550456,145.61709610352108,164.38655504634272,144.69047836742567,144.87324114098686
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-19,149.42999267578125,150.6199951171875,155.07699890136718,150.6238351205667,163.53074113583727,150.3007474404081,150.33264870292479
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-20,149.1999969482422,149.42999267578125,154.72799886067708,149.43220620265691,162.67169503207327,149.16166128568054,149.11144297030972
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-21,150.02000427246094,149.1999969482422,154.33566538492838,149.20189603339293,161.83039378305705,148.84177271230777,149.0025071196516
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-22,150.49000549316406,150.02000427246094,154.17666575113932,150.02301200190757,161.01010288978404,149.73598469521536,149.9180294757552
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,2026-05-26,146.9499969482422,150.49000549316406,154.1556660970052,150.49364795297546,160.17722935906656,150.5893659043008,150.54785346559407
BRO,BRO,Unknown,Unknown,2026-01-15,79.75,79.43000030517578,79.86866683959961,79.45797554998867,78.7437403413593,79.35142937676073,79.35838599315954
BRO,BRO,Unknown,Unknown,2026-01-16,80.01000213623047,79.75,79.86566696166992,79.77853137941533,78.44639067461975,79.75500203028136,79.66519405930974
BRO,BRO,Unknown,Unknown,2026-01-20,79.11000061035156,80.01000213623047,79.87766698201497,80.0389773505156,78.15583484330972,80.25301270374575,80.05680525073812
BRO,BRO,Unknown,Unknown,2026-01-21,78.06999969482422,79.11000061035156,79.86000035603841,79.13725428797986,77.87146975303116,79.02945375155257,79.02182496831878
BRO,BRO,Unknown,Unknown,2026-01-22,78.62000274658203,78.06999969482422,79.85000025431314,78.09529572223408,77.569930220196,77.85334392652527,77.89439074693394
BRO,BRO,Unknown,Unknown,2026-01-23,79.18000030517578,78.62000274658203,79.8826670328776,78.6462701155451,77.28085199726505,78.60102847575001,78.54514332022373
BRO,BRO,Unknown,Unknown,2026-01-26,79.62000274658203,79.18000030517578,79.90833358764648,79.2072603645796,76.99921476508521,79.04036468794536,79.06796498581399
BRO,BRO,Unknown,Unknown,2026-01-27,74.12000274658203,79.62000274658203,79.97866694132487,79.64803585139335,76.72735023462349,79.5187153847671,79.54024472872048
BRO,BRO,Unknown,Unknown,2026-01-28,72.0999984741211,74.12000274658203,79.79766693115235,74.13810359759674,76.37679757253497,73.59227126567238,73.65572684419752
BRO,BRO,Unknown,Unknown,2026-01-29,72.0999984741211,72.0999984741211,79.48033345540365,72.1145966196379,76.01198312953231,71.43862737740243,71.53063915223468
BRO,BRO,Unknown,Unknown,2026-01-30,72.0999984741211,72.0999984741211,79.13933334350585,72.11457479658698,75.62791048350397,71.40527970012218,71.51059591468096
BRO,BRO,Unknown,Unknown,2026-02-02,71.30000305175781,72.0999984741211,78.84366658528646,72.11455303868608,75.23210256845883,71.3765762127714,71.4945221781153
BRO,BRO,Unknown,Unknown,2026-02-03,71.95999908447266,71.30000305175781,78.53299992879232,71.31318883809415,74.84493540879232,70.48295037287677,70.61869937861722
BRO,BRO,Unknown,Unknown,2026-02-04,74.02999877929688,71.95999908447266,78.2293332417806,71.97427397885488,74.4650596915858,71.28154844353213,71.53724015809149
BRO,BRO,Unknown,Unknown,2026-02-05,72.66999816894531,74.02999877929688,78.02433319091797,74.04778276582806,74.12821057157473,73.63768022742363,73.84870082669275
BRO,BRO,Unknown,Unknown,2026-02-06,73.77999877929688,72.66999816894531,77.76766637166341,72.68542993477487,73.77573476458593,72.10034763755674,72.35281811492783
BRO,BRO,Unknown,Unknown,2026-02-09,68.66999816894531,73.77999877929688,77.56166636149088,73.79730035557685,73.45109869785031,73.26068214768058,73.54876636639763
BRO,BRO,Unknown,Unknown,2026-02-10,67.61000061035156,68.66999816894531,77.15666631062825,68.67878515767256,73.05635349985579,67.6614842740686,68.03447089703722
BRO,BRO,Unknown,Unknown,2026-02-11,67.0199966430664,67.61000061035156,76.71766637166341,67.61708542121747,72.65499736588316,66.9913132028121,67.06579744137986
BRO,BRO,Unknown,Unknown,2026-02-12,69.52999877929688,67.0199966430664,76.25633290608724,67.02614277953386,72.2508128146961,66.53211298484807,66.4586005463507
BRO,BRO,Unknown,Unknown,2026-02-13,68.47000122070312,69.52999877929688,75.89999949137369,69.54013114303717,71.88915814914944,69.27809203033615,69.20285219081156
BRO,BRO,Unknown,Unknown,2026-02-17,68.83000183105469,68.47000122070312,75.52566630045573,68.47841735580441,71.51873542762971,68.1172087686713,68.02473250358666
BRO,BRO,Unknown,Unknown,2026-02-18,69.69000244140625,68.83000183105469,75.23266626993815,68.83897988180503,71.17107056832617,68.58775760874413,68.58726162909795
BRO,BRO,Unknown,Unknown,2026-02-19,69.41999816894531,69.69000244140625,74.89166641235352,69.70034835928465,70.83839969614507,69.46697903701889,69.5199495908803
BRO,BRO,Unknown,Unknown,2026-02-20,69.58999633789062,69.41999816894531,74.52999979654948,69.42989430119832,70.51231102028824,68.97509121004579,69.17681697171989
BRO,BRO,Unknown,Unknown,2026-02-23,69.16000366210938,69.58999633789062,74.22266642252605,69.60015107491782,70.1996558535629,69.28926908259531,69.34747271609393
BRO,BRO,Unknown,Unknown,2026-02-24,69.83999633789062,69.16000366210938,73.84166666666667,69.16945504814504,69.87892709827466,68.71422363303205,68.86925506291313
BRO,BRO,Unknown,Unknown,2026-02-25,70.05000305175781,69.83999633789062,73.4816665649414,69.85052298072581,69.5735042841967,69.95808698800548,69.78552827178595
BRO,BRO,Unknown,Unknown,2026-02-26,71.22000122070312,70.05000305175781,73.16299997965494,70.06085217053739,69.28253455377052,70.29879493853008,70.02457719399156
BRO,BRO,Unknown,Unknown,2026-02-27,71.81999969482422,71.22000122070312,72.90166676839193,71.23273049930059,69.03160050923543,71.65421364488813,71.38893261982865
BRO,BRO,Unknown,Unknown,2026-03-02,72.36000061035156,71.81999969482422,72.6480000813802,71.83369222429009,68.7944820058841,72.05310764855425,71.95152912461573
BRO,BRO,Unknown,Unknown,2026-03-03,72.16000366210938,72.36000061035156,72.40166676839193,72.37456179462465,68.58374465192611,72.76095397077596,72.59606443885103
BRO,BRO,Unknown,Unknown,2026-03-04,71.8499984741211,72.16000366210938,72.14000015258789,72.17421449566885,68.39040379966607,72.50173893282688,72.34177803289865
BRO,BRO,Unknown,Unknown,2026-03-05,73.12000274658203,71.8499984741211,71.8980000813802,71.86368069989956,68.2072235068341,72.06964645659585,71.9707022607835
BRO,BRO,Unknown,Unknown,2026-03-06,73.5,73.12000274658203,71.73300018310547,73.13575581670524,68.04313513188231,73.5006803599345,73.32024269057324
BRO,BRO,Unknown,Unknown,2026-03-09,71.04000091552734,73.5,71.56233342488606,73.51636120480603,67.89281985951673,73.90288483616011,73.68303123256186
BRO,BRO,Unknown,Unknown,2026-03-10,68.58000183105469,71.04000091552734,71.29100011189779,71.0523114155293,67.70076143740853,71.23078875991732,71.03075020004763
BRO,BRO,Unknown,Unknown,2026-03-11,68.37999725341797,68.58000183105469,70.92300008138021,68.5883958832005,67.4736954605739,68.45525945264049,68.33676533150643
BRO,BRO,Unknown,Unknown,2026-03-12,67.6500015258789,68.37999725341797,70.7316665649414,68.38806825048451,67.25607508596218,68.21520224409707,68.18061752021718
BRO,BRO,Unknown,Unknown,2026-03-13,68.26000213623047,67.6500015258789,70.58333333333333,67.65693456883439,67.01831661642429,67.30299550485658,67.32334593279121
BRO,BRO,Unknown,Unknown,2026-03-16,69.19000244140625,68.26000213623047,70.45533345540365,68.26786438017926,66.78955170350311,67.91385567735114,67.95705323452901
BRO,BRO,Unknown,Unknown,2026-03-17,68.33000183105469,69.19000244140625,70.35833358764648,69.19929816640673,66.58485687874398,68.88074319580419,68.97745184352497
BRO,BRO,Unknown,Unknown,2026-03-18,67.08000183105469,68.33000183105469,70.25933354695638,68.3379496014674,66.37385865671472,67.9583648813263,68.13704374699604
BRO,BRO,Unknown,Unknown,2026-03-19,66.55999755859375,67.08000183105469,70.09666697184245,67.08602867194861,66.16284877420313,66.6207773788198,66.79850615406596
BRO,BRO,Unknown,Unknown,2026-03-20,67.05000305175781,66.55999755859375,69.84766693115235,66.56523229178207,65.94146445326277,65.93727684646419,66.20468424564353
BRO,BRO,Unknown,Unknown,2026-03-23,66.72000122070312,67.05000305175781,69.66033376057943,67.05596747640165,65.73839201034902,66.43699003053304,66.7049507059495
